UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result
2,2025-06-13 18:06:33.763,Gaze_Task2,1,2, , ,True
2,2025-06-13 18:06:36.700,Gaze_Task2,1,3, , ,True
2,2025-06-13 18:06:39.513,Gaze_Task2,1,4, , ,True
2,2025-06-13 18:06:44.524,Gaze_Task2,1,5, , ,False
2,2025-06-13 18:06:47.141,Gaze_Task2,1,6, , ,True
2,2025-06-13 18:06:52.140,Gaze_Task2,1,7, , ,False
2,2025-06-13 18:06:54.853,Gaze_Task2,1,8, , ,True
2,2025-06-13 18:06:57.972,Gaze_Task2,1,9, , ,True
2,2025-06-13 18:07:02.985,Gaze_Task2,1,10, , ,False
2,2025-06-13 18:07:07.997,Gaze_Task2,1,11, , ,False
2,2025-06-13 18:07:13.008,Gaze_Task2,1,12, , ,False
2,2025-06-13 18:07:16.114,Gaze_Task2,2,2, , ,True
2,2025-06-13 18:07:18.731,Gaze_Task2,2,3, , ,True
2,2025-06-13 18:07:21.348,Gaze_Task2,2,4, , ,True
2,2025-06-13 18:07:24.091,Gaze_Task2,2,5, , ,True
2,2025-06-13 18:07:29.102,Gaze_Task2,2,6, , ,False
2,2025-06-13 18:07:34.100,Gaze_Task2,2,7, , ,False
2,2025-06-13 18:07:39.113,Gaze_Task2,2,8, , ,False
2,2025-06-13 18:07:42.204,Gaze_Task2,2,9, , ,True
2,2025-06-13 18:07:45.712,Gaze_Task2,2,10, , ,True
2,2025-06-13 18:07:50.724,Gaze_Task2,2,11, , ,False
2,2025-06-13 18:07:55.735,Gaze_Task2,2,12, , ,False
2,2025-06-13 18:07:59.356,Gaze_Task2,3,2, , ,True
2,2025-06-13 18:08:02.500,Gaze_Task2,3,3, , ,True
2,2025-06-13 18:08:05.731,Gaze_Task2,3,4, , ,True
2,2025-06-13 18:08:09.560,Gaze_Task2,3,5, , ,True
2,2025-06-13 18:08:14.057,Gaze_Task2,3,6, , ,True
2,2025-06-13 18:08:17.942,Gaze_Task2,3,7, , ,True
2,2025-06-13 18:08:22.939,Gaze_Task2,3,8, , ,False
2,2025-06-13 18:08:27.951,Gaze_Task2,3,9, , ,False
2,2025-06-13 18:08:32.601,Gaze_Task2,3,10, , ,True
2,2025-06-13 18:08:37.600,Gaze_Task2,3,11, , ,False
2,2025-06-13 18:08:42.612,Gaze_Task2,3,12, , ,False
2,2025-06-13 18:08:46.761,Gaze_Task2,4,2, , ,True
2,2025-06-13 18:08:49.363,Gaze_Task2,4,3, , ,True
2,2025-06-13 18:08:51.966,Gaze_Task2,4,4, , ,True
2,2025-06-13 18:08:54.583,Gaze_Task2,4,5, , ,True
2,2025-06-13 18:08:57.465,Gaze_Task2,4,6, , ,True
2,2025-06-13 18:09:01.531,Gaze_Task2,4,7, , ,True
2,2025-06-13 18:09:06.543,Gaze_Task2,4,8, , ,False
2,2025-06-13 18:09:09.397,Gaze_Task2,4,9, , ,True
2,2025-06-13 18:09:14.409,Gaze_Task2,4,10, , ,False
2,2025-06-13 18:09:19.421,Gaze_Task2,4,11, , ,False
2,2025-06-13 18:09:24.434,Gaze_Task2,4,12, , ,False
2,2025-06-13 18:09:27.566,Gaze_Task2,5,2, , ,True
2,2025-06-13 18:09:30.184,Gaze_Task2,5,3, , ,True
2,2025-06-13 18:09:32.787,Gaze_Task2,5,4, , ,True
2,2025-06-13 18:09:35.515,Gaze_Task2,5,5, , ,True
2,2025-06-13 18:09:38.132,Gaze_Task2,5,6, , ,True
2,2025-06-13 18:09:40.848,Gaze_Task2,5,7, , ,True
2,2025-06-13 18:09:45.679,Gaze_Task2,5,8, , ,True
2,2025-06-13 18:09:50.676,Gaze_Task2,5,9, , ,False
2,2025-06-13 18:09:55.688,Gaze_Task2,5,10, , ,False
2,2025-06-13 18:10:00.700,Gaze_Task2,5,11, , ,False
2,2025-06-13 18:10:05.712,Gaze_Task2,5,12, , ,False
